RA,DEC,DIST,MAG,TYPE,NAME,SIZE
58.39365,25.682883,161.0306,6.35,star A2V,"HIP 18201 ;HD  24368 ;",0
59.918715,10.330402,40.032,6.35,star F5V,"HIP 18658 ;HD  25102 ;HR  1233 ;",0
67.987275,36.742688,116.0093,6.35,star G5,"HIP 21144 ;HD  28591 ;",0
71.95656,-30.020372,131.7523,6.35,star K0III,"HIP 22280 ;HD  30608 ;HR  1539 ;BF  Zet Cae ;",0
80.247225,27.957262,166.113,6.35,star B9IV,"HIP 24984 ;HD  34762 ;HR  1750 ;",0
82.14489,13.678979,93.5454,6.35,star A4V,"HIP 25638 ;HD  35909 ;HR  1819 ;",0
85.36218,-33.400741,153.6098,6.35,star B9.5V,"HIP 26796 ;HD  38056 ;HR  1966 ;",0
85.516605,22.660325,99.7009,6.35,star K2,"HIP 26853 ;HD  37784 ;HR  1954 ;",0
87.84624,-64.033566,346.0208,6.35,star G8III,"HIP 27660 ;HD  39963 ;HR  2073 ;",0
89.140695,28.942266,100000,6.35,star A2II,"HIP 28117 ;HD  39866 ;HR  2066 ;",0
91.11858,-45.036603,26.5675,6.35,star G0IV-V,"HIP 28764 ;HD  41700 ;HR  2157 ;GL  Wo 9200 ;",0
96.18228,25.048714,245.098,6.35,star K2III,"HIP 30501 ;HD  44780 ;",0
96.21987,16.05713,141.0437,6.35,star G9III,"HIP 30517 ;HD  44867 ;HR  2302 ;",0
96.68688,-7.511936,75.4148,6.35,star A0Vn,"HIP 30675 ;HD  45380 ;HR  2328 ;",0
99.171105,-22.614732,322.5806,6.35,star B3V,"HIP 31593 ;HD  47247 ;HR  2433 ;",0
99.99117,44.014114,212.3142,6.35,star K1III,"HIP 31889 ;HD  47270 ;HR  2434 ;",0
101.847735,18.193452,176.6784,6.35,star A2V,"HIP 32539 ;HD  49059 ;HR  2499 ;",0
113.0928,-35.961188,196.4637,6.35,star B8V,"HIP 36657 ;HD  60312 ;HR  2895 ;",0
119.31789,1.127029,61.9579,6.35,star F6V,"HIP 38870 ;HD  65123 ;HR  3098 ;",0
119.80128,-49.976851,100000,6.35,star B2IV-V,"HIP 39035 ;HD  66005 ;HR  3142 ;",0
121.135995,-25.699737,259.0674,6.35,star K5/M0III,"HIP 39514 ;HD  66885 ;",0
121.791435,43.260365,193.4236,6.35,star A1V,"HIP 39722 ;HD  66824 ;HR  3167 ;BF  28    Lyn ;",0
128.25045,24.08479,170.3578,6.35,star G9III,"HIP 41940 ;HD  72324 ;HR  3369 ;BF  32Ups2Cnc ;",0
128.85399,2.743449,160.5136,6.35,star G9III,"HIP 42142 ;HD  72908 ;HR  3392 ;",0
129.80508,-60.317289,136.9863,6.35,star A0V,"HIP 42440 ;HD  74148 ;HR  3443 ;",0
131.91831,-41.736792,29.146,6.35,star G0Ia0:,"HIP 43177 ;HD  75289 ;HR  3497 ;",0
133.274745,59.05614,60.5694,6.35,star F5IV-V,"HIP 43624 ;HD  75487 ;HR  3506 ;",0
154.92516,-65.137238,436.6812,6.35,star K2II,"HIP 50562 ;HD  89805 ;",0
160.323,-59.676916,100000,6.35,star WN7 + A(SB1),"HIP 52308 ;HD  92740 ;HR  4188 ;",0
161.87754,-69.437733,427.3504,6.35,star B2IV,"HIP 52785 ;HD  93739 ;",0
165.239115,-15.792682,145.1379,6.35,star K0III,"HIP 53849 ;HD  95441 ;HR  4297 ;",0
168.06162,-32.433793,281.6901,6.35,star M2/M3III,"HIP 54725 ;HD  97393 ;HR  4346 ;",0
169.642665,-79.668651,61.1247,6.35,star A8IIIm...,"HIP 55225 ;HD  98617 ;HR  4385 ;",0
171.458565,3.86011,55.9284,6.35,star F3IV,"HIP 55791 ;HD  99329 ;HR  4410 ;BF  80    Leo ;",0
175.114305,57.970404,156.0062,6.35,star B9p...,"HIP 56944 ;HD  101391 ;HR  4493 ;",0
186.87015,-58.316445,264.5503,6.35,star K4III,"HIP 60780 ;HD  108395 ;",0
189.692835,40.874662,67.8426,6.35,star A7Vn,"HIP 61692 ;HD  109980 ;HR  4811 ;BF  9    CVn ;",0
211.112415,-14.971708,125.9446,6.35,star K1III+...,"HIP 68763 ;HD  122837 ;HR  5277 ;",0
213.10236,-24.363352,171.2329,6.35,star K2III,"HIP 69398 ;HD  124162 ;HR  5309 ;",0
214.779825,-27.141147,277.0083,6.35,star K5III,"HIP 69977 ;HD  125279 ;",0
225.16134,47.277441,169.7793,6.35,star B9p SiSrCr,"HIP 73454 ;HD  133029 ;HR  5597 ;",0
226.646475,36.456063,29.8329,6.35,star F8V,"HIP 73941 ;HD  134044 ;HR  5630 ;",0
235.064715,-31.213771,253.8071,6.35,star K3III,"HIP 76739 ;HD  139613 ;HR  5822 ;",0
241.43565,-6.291129,87.3362,6.35,star F2IV,"HIP 78849 ;HD  144362 ;HR  5989 ;",0
246.88446,2.870633,238.0952,6.35,star K5,"HIP 80610 ;HD  148390 ;",0
247.662585,77.446514,115.6069,6.35,star K1III,"HIP 80850 ;HD  150275 ;HR  6191 ;",0
253.114245,-40.723153,180.5054,6.35,star B9p Si,"HIP 82554 ;HD  151965 ;",0
253.81662,13.61991,77.5795,6.35,star F5II,"HIP 82798 ;HD  152830 ;HR  6290 ;",0
254.42628,24.38126,151.2859,6.35,star K0III,"HIP 83007 ;HD  153312 ;HR  6307 ;",0
255.96942,19.690513,229.8851,6.35,star A...,"HIP 83493 ;HD  154301 ;HR  6343 ;",0
257.22717,-3.882991,34.9284,6.35,star G8IV-V,"HIP 83906 ;HD  154962 ;HR  6372 ;",0
260.38935,16.731229,306.7485,6.35,star M2III,"HIP 84938 ;HD  157257 ;HR  6463 ;",0
273.99138,-3.617992,134.7709,6.35,star A4V,"HIP 89512 ;HD  167564 ;HR  6830 ;",0
275.94987,53.300837,101.1122,6.35,star A3m,"HIP 90146 ;HD  169885 ;HR  6911 ;",0
280.594275,-64.643044,205.7613,6.35,star A5V,"HIP 91733 ;HD  172021 ;HR  6996 ;",0
281.32773,-21.001615,61.1247,6.35,star F5/F6V,"HIP 92016 ;HD  173282 ;HR  7038 ;",0
284.541825,-83.422198,169.4915,6.35,star B9/B9.5V,"HIP 93117 ;HD  172226 ;",0
285.10338,-24.942171,181.8182,6.35,star K0III,"HIP 93315 ;HD  176246 ;HR  7168 ;",0
285.52932,52.261058,214.1328,6.35,star G8III:...,"HIP 93466 ;HD  177483 ;HR  7229 ;",0
287.879085,26.735871,43.4972,6.35,star F5V,"HIP 94290 ;HD  179422 ;HR  7280 ;",0
293.44179,5.465708,202.4291,6.35,star M8V,"HIP 96204 ;HD  184313 ;",0
304.739745,39.004184,100000,6.35,star K5Ib,"HIP 100155 ;HD  193469 ;",0
306.506655,13.911612,364.9635,6.35,star K5,"HIP 100781 ;HD  194578 ;",0
307.73667,-29.112666,209.205,6.35,star A5V,"HIP 101211 ;HD  195206 ;HR  7832 ;",0
308.218155,-24.943829,114.1553,6.35,star A0V,"HIP 101384 ;HD  195549 ;HR  7842 ;",0
313.35399,-30.718954,174.5201,6.35,star K1III,"HIP 103103 ;HD  198751 ;HR  7991 ;",0
321.09639,24.528393,146.6276,6.35,star K0III,"HIP 105689 ;HD  203886 ;HR  8197 ;",0
323.477025,-82.683084,217.3913,6.35,star B3IV,"HIP 106474 ;HD  203532 ;HR  8176 ;",0
338.195445,15.863263,183.1502,6.35,star K0,"HIP 111296 ;HD  213644 ;HR  8587 ;",0
342.32274,-70.347982,105.4852,6.35,star A2V,"HIP 112694 ;HD  215729 ;HR  8672 ;",0
344.677605,7.340074,90.0901,6.35,star A1V,"HIP 113465 ;HD  217186 ;HR  8738 ;",0
349.32861,75.299025,183.8235,6.35,star A2Vs,"HIP 114984 ;HD  219841 ;HR  8867 ;",0
349.929765,-33.708052,181.8182,6.35,star K2III,"HIP 115178 ;HD  219912 ;HR  8871 ;",0
352.36245,-1.791213,279.3296,6.35,star K0,"HIP 115945 ;HD  221147 ;",0
354.12714,32.904215,72.0461,6.35,star F6V,"HIP 116505 ;HD  221970 ;HR  8955 ;",0
0.181785,45.253334,187.9699,6.36,star B9p SiEu,"HIP 63 ;HD  224801 ;HR  9080 ;",0
16.803825,-23.996334,68.7758,6.36,star A3III,"HIP 5259 ;HD  6668 ;HR  325 ;",0
19.350495,31.744617,85.1064,6.36,star K0,"HIP 6025 ;HD  7724 ;HR  374 ;",0
20.83896,58.142994,58.8235,6.36,star F4V,"HIP 6486 ;HD  8272 ;HR  391 ;",0
29.472315,-65.4247,169.7793,6.36,star G8II/III,"HIP 9149 ;HD  12270 ;HR  584 ;",0
34.85319,-41.848367,192.6782,6.36,star K2III,"HIP 10832 ;HD  14509 ;HR  686 ;",0
38.866245,39.66438,198.0198,6.36,star B9MNp...,"HIP 12057 ;HD  16004 ;HR  746 ;",0
42.699165,-39.932224,88.1057,6.36,star A0V,"HIP 13271 ;HD  17864 ;HR  853 ;",0
47.772015,-13.264284,327.8689,6.36,star F6III,"HIP 14797 ;HD  19850 ;",0
50.56785,-25.587802,114.4165,6.36,star A1V,"HIP 15700 ;HD  20980 ;HR  1018 ;",0
61.036275,-16.588728,154.5595,6.36,star K2/K3III/IV,"HIP 18990 ;HD  25700 ;HR  1263 ;",0
63.398835,-40.357763,291.5452,6.36,star K3III,"HIP 19721 ;HD  26927 ;HR  1323 ;",0
64.762035,-33.904617,102.0408,6.36,star A+...,"HIP 20138 ;HD  27490 ;HR  1359 ;",0
72.651615,70.941528,207.0393,6.36,star A0IV,"HIP 22508 ;HD  30085 ;HR  1510 ;",0
73.743165,19.485388,64.3501,6.36,star F3IV,"HIP 22850 ;HD  31236 ;HR  1566 ;",0
78.648075,76.472761,132.626,6.36,star A0V,"HIP 24440 ;HD  32781 ;HR  1650 ;",0
81.81417,2.3412,124.533,6.36,star K0,"HIP 25505 ;HD  35775 ;",0
84.44085,33.559167,154.0832,6.36,star K0,"HIP 26463 ;HD  37138 ;HR  1904 ;",0
90.42345,22.401001,240.9639,6.36,star B8V,"HIP 28561 ;HD  40724 ;HR  2116 ;",0
92.33415,-18.126385,152.6718,6.36,star B9Vn...,"HIP 29178 ;HD  42327 ;HR  2182 ;",0
98.97516,-36.088632,39.604,6.36,star F6V,"HIP 31509 ;HD  47230 ;HR  2431 ;",0
99.213645,-41.557141,483.0918,6.36,star K0II,"HIP 31603 ;HD  47475 ;HR  2445 ;",0
100.49679,6.345425,854.7009,6.36,star O6,"HIP 32067 ;HD  48099 ;HR  2467 ;",0
100.90308,-73.118208,136.7989,6.36,star G8III,"HIP 32222 ;HD  49947 ;HR  2531 ;",0
103.978215,-31.790179,294.9853,6.36,star B3V,"HIP 33330 ;HD  51411 ;HR  2598 ;",0
104.531475,-27.164381,854.7009,6.36,star B2V,"HIP 33532 ;HD  51925 ;HR  2614 ;",0
108.491685,71.816584,129.8701,6.36,star K0,"HIP 34956 ;HD  54070 ;HR  2681 ;",0
110.5716,59.901996,73.8007,6.36,star A8m,"HIP 35735 ;HD  56820 ;HR  2772 ;BF  47    Cam ;",0
112.16625,27.552938,114.5475,6.36,star K2III,"HIP 36325 ;HD  58898 ;",0
118.151835,55.209443,113.5074,6.36,star A0Vn,"HIP 38449 ;HD  63586 ;HR  3039 ;",0
118.75179,-52.58333,361.0108,6.36,star B8III,"HIP 38667 ;HD  65189 ;HR  3100 ;",0
119.568975,43.977374,129.199,6.36,star K0,"HIP 38959 ;HD  64958 ;HR  3094 ;",0
122.15685,-37.681221,840.3361,6.36,star B3V,"HIP 39866 ;HD  67888 ;HR  3195 ;",0
127.40163,-55.190936,193.4236,6.36,star G0V,"HIP 41653 ;HD  72322 ;HR  3368 ;",0
128.24376,-34.634039,127.0648,6.36,star G8III,"HIP 41939 ;HD  72688 ;HR  3385 ;",0
128.257755,-45.752906,581.3953,6.36,star B5III,"HIP 41941 ;HD  72798 ;",0
132.756105,15.350651,38.3142,6.36,star G2IV,"HIP 43454 ;HD  75528 ;HR  3510 ;BF  54    Cnc ;",0
133.725165,-58.239658,218.3406,6.36,star B5V,"HIP 43763 ;HD  76640 ;HR  3568 ;",0
138.210915,-60.916769,173.3102,6.36,star B9V,"HIP 45214 ;HD  79699 ;",0
145.679595,48.431,139.2758,6.36,star A1V,"HIP 47633 ;HD  83869 ;HR  3854 ;",0
147.463965,-36.268463,152.9052,6.36,star K0III,"HIP 48219 ;HD  85296 ;HR  3897 ;",0
151.4205,15.757506,100,6.36,star F2Vn,"HIP 49445 ;HD  87500 ;HR  3969 ;",0
153.537345,-23.813946,363.6364,6.36,star M1III,"HIP 50142 ;HD  88806 ;",0
155.923995,29.615856,114.9425,6.36,star G8III,"HIP 50904 ;HD  89993 ;HR  4078 ;",0
160.21476,-35.741718,277.0083,6.36,star G8/K0III+..,"HIP 52273 ;HD  92589 ;HR  4183 ;",0
163.11942,-79.559437,621.118,6.36,star K2II/III,"HIP 53151 ;HD  94717 ;HR  4268 ;",0
164.143455,25.500244,78.4929,6.36,star K0,"HIP 53492 ;HD  94747 ;HR  4270 ;BF  50    LMi ;",0
164.45079,-59.73219,100000,6.36,star G3Ia,"HIP 53589 ;HD  95109 ;HR  4276 ;",0
179.79453,-45.83222,121.8027,6.36,star B8/B9V,"HIP 58452 ;HD  104080 ;",0
184.43442,15.1447,175.4386,6.36,star K4III,"HIP 59941 ;HD  106926 ;HR  4676 ;",0
185.810835,-67.631546,49.8008,6.36,star K0IV-V,"HIP 60417 ;HD  107773 ;HR  4710 ;",0
186.925335,8.610344,156.4945,6.36,star G8III,"HIP 60804 ;HD  108471 ;HR  4741 ;",0
199.37439,-0.676065,81.4332,6.36,star F0V,"HIP 64838 ;HD  115488 ;HR  5014 ;",0
203.39958,-65.63269,111.4827,6.36,star A0V,"HIP 66152 ;HD  117651 ;HR  5093 ;",0
209.95533,-3.549788,77.5194,6.36,star F8V,"HIP 68380 ;HD  122106 ;HR  5258 ;",0
210.40338,17.668391,387.5969,6.36,star G5,"HIP 68516 ;HD  122443 ;",0
213.588795,-5.947717,42.8633,6.36,star F9V,"HIP 69564 ;HD  124553 ;HR  5322 ;",0
216.41574,-66.172922,132.626,6.36,star A1V,"HIP 70528 ;HD  125990 ;HR  5382 ;",0
216.70782,-39.873989,147.2754,6.36,star B9V,"HIP 70626 ;HD  126475 ;HR  5400 ;",0
217.403235,41.795911,23.7417,6.36,star G5V,"HIP 70873 ;HD  127334 ;HR  5423 ;GL  NN 3852 ;",0
224.148975,-39.416023,114.4165,6.36,star A0/A1V,"HIP 73116 ;HD  131752 ;HR  5561 ;",0
228.49662,-61.342977,260.4167,6.36,star B5V,"HIP 74552 ;HD  134657 ;",0
230.278665,24.95802,182.4818,6.36,star K0,"HIP 75125 ;HD  136643 ;HR  5711 ;",0
233.5869,-39.34921,107.6426,6.36,star B9V,"HIP 76234 ;HD  138564 ;HR  5773 ;",0
243.13404,75.210681,200.4008,6.36,star K2IV,"HIP 79420 ;HD  147142 ;HR  6082 ;BF  20    UMi ;",0
249.17892,15.497455,126.2626,6.36,star B9sp...,"HIP 81337 ;HD  149822 ;HR  6176 ;",0
253.080195,-41.854514,100000,6.36,star WN...,"HIP 82543 ;HD  151932 ;HR  6249 ;",0
254.459085,42.512451,200.8032,6.36,star K3III,"HIP 83013 ;HD  153472 ;HR  6313 ;",0
259.585455,-32.553107,319.4888,6.36,star B5III,"HIP 84650 ;HD  156325 ;HR  6422 ;",0
260.140485,48.188791,39.6511,6.36,star F6Vawvar,"HIP 84855 ;HD  157373 ;HR  6467 ;",0
260.423175,-24.906103,172.7116,6.36,star K3III,"HIP 84947 ;HD  156992 ;",0
262.447275,-5.919479,78.9889,6.36,star K0III,"HIP 85622 ;HD  158463 ;HR  6512 ;",0
263.428245,14.841598,184.5018,6.36,star M4IIIa,"HIP 85934 ;HD  159354 ;HR  6543 ;",0
265.156455,43.470666,130.8901,6.36,star K2,"HIP 86501 ;HD  160950 ;HR  6599 ;",0
265.95171,-13.508699,43.9947,6.36,star F0V,"HIP 86769 ;HD  161023 ;HR  6600 ;",0
269.100945,-65.721739,35.6888,6.36,star F8V,"HIP 87822 ;HD  162521 ;GL  NN 4033 ;",0
270.06531,0.629483,135.318,6.36,star A3spe...,"HIP 88148 ;HD  164258 ;HR  6709 ;",0
270.220245,6.268294,480.7692,6.36,star B2IV,"HIP 88213 ;HD  164432 ;HR  6719 ;",0
272.2926,30.469531,123.4568,6.36,star K1III:,"HIP 88929 ;HD  166411 ;HR  6799 ;",0
273.17757,41.14684,164.7446,6.36,star K0III,"HIP 89246 ;HD  167304 ;HR  6824 ;",0
274.34892,-28.288975,30.4878,6.36,star F8V,"HIP 89620 ;HD  167665 ;HR  6836 ;",0
276.014955,-3.583157,61.9195,6.36,star F6III-IV,"HIP 90174 ;HD  169268 ;HR  6890 ;",0
277.303635,-43.845939,132.2751,6.36,star G8III,"HIP 90597 ;HD  169943 ;HR  6915 ;",0
278.086065,-14.644268,82.1693,6.36,star A4/A5IV/V,"HIP 90884 ;HD  170902 ;HR  6956 ;",0
278.34462,-5.911718,123.7624,6.36,star A0Vn,"HIP 90967 ;HD  171149 ;HR  6963 ;",0
278.998515,-29.699104,219.2982,6.36,star K1III,"HIP 91172 ;HD  171416 ;HR  6972 ;",0
279.90366,5.264287,343.6426,6.36,star F8Ib-II,"HIP 91499 ;HD  172365 ;HR  7008 ;",0
289.54071,-53.387086,45.0653,6.36,star F7V,"HIP 94858 ;HD  180134 ;HR  7297 ;",0
294.70413,3.381522,100000,6.36,star B3III,"HIP 96630 ;HD  185423 ;HR  7471 ;",0
296.204385,40.716803,251.2563,6.36,star M3III,"HIP 97151 ;HD  186776 ;HR  7523 ;",0
302.780925,-57.524239,160,6.36,star A1V,"HIP 99453 ;HD  191095 ;HR  7691 ;",0
303.930195,50.232903,111.2347,6.36,star A2Vn,"HIP 99870 ;HD  192983 ;HR  7755 ;",0
308.94921,-44.337606,142.0455,6.36,star K1III,"HIP 101623 ;HD  195902 ;",0
310.048875,-23.773867,14.3823,6.36,star G8/K0V,"HIP 101997 ;HD  196761 ;HR  7898 ;GL  Gl 796 ;",0
313.2807,29.649097,122.6994,6.36,star K2,"HIP 103079 ;HD  198976 ;HR  7999 ;",0
315.36675,-68.209593,79.7448,6.36,star A2V,"HIP 103752 ;HD  199475 ;HR  8019 ;",0
319.07136,44.238222,414.9378,6.36,star K0III+...,"HIP 105017 ;HD  202710 ;",0
324.058275,30.055422,110.8647,6.36,star G8III-IV,"HIP 106661 ;HD  205688 ;HR  8261 ;",0
328.572585,19.718121,102.9866,6.36,star K0III+...,"HIP 108119 ;HD  208202 ;HR  8364 ;",0
330.505725,10.973806,598.8024,6.36,star B5IIIn,"HIP 108766 ;HD  209288 ;HR  8397 ;",0
331.143825,32.941744,284.9003,6.36,star G5Ia,"HIP 108969 ;HD  209693 ;HR  8412 ;",0
332.37066,-23.659109,176.6784,6.36,star G8III,"HIP 109375 ;HD  210244 ;",0
332.5638,72.111265,157.9779,6.36,star B9MNp...,"HIP 109434 ;HD  210873 ;HR  8473 ;",0
332.59182,14.629858,135.6852,6.36,star K0III,"HIP 109445 ;HD  210461 ;HR  8456 ;",0
337.572285,-14.585734,193.4236,6.36,star B8II,"HIP 111086 ;HD  213236 ;HR  8567 ;BF  56    Aqr ;",0
340.380435,30.965861,299.4012,6.36,star K5,"HIP 112032 ;HD  214979 ;HR  8638 ;",0
342.088905,-61.684364,133.1558,6.36,star K0III,"HIP 112603 ;HD  215682 ;HR  8669 ;",0
343.877475,-20.139404,212.766,6.36,star K4/K5III,"HIP 113204 ;HD  216727 ;",0
348.65202,24.102898,176.0563,6.36,star K2III,"HIP 114742 ;HD  219310 ;HR  8839 ;",0
357.29961,58.963202,77.1605,6.36,star F2IV,"HIP 117472 ;HD  223421 ;HR  9020 ;",0
358.102995,75.544588,10.8909,6.36,star K3V,"HIP 117712 ;HD  223778 ;HR  9038 ;GL  Gl 909A ;",0
20.495745,76.238804,76.0456,6.37,star F0IVn,"HIP 6378 ;HD  7925 ;HR  381 ;",0
22.42839,-25.617749,168.9189,6.37,star K1III,"HIP 6971 ;HD  9151 ;",0
27.4536,-38.402797,27.3523,6.37,star F6V,"HIP 8514 ;HD  11262 ;HR  535 ;",0
29.039175,-49.836446,200.4008,6.37,star B8/B9V,"HIP 9022 ;HD  11965 ;",0
29.61117,-33.066787,129.7017,6.37,star K0III,"HIP 9207 ;HD  12135 ;HR  576 ;",0
33.990495,47.811937,110.8647,6.37,star G9III-IV,"HIP 10562 ;HD  13818 ;HR  653 ;",0
46.169355,15.856023,161.5509,6.37,star K3III,"HIP 14318 ;HD  19080 ;HR  924 ;",0
47.64744,-23.738548,90.6618,6.37,star K0III,"HIP 14757 ;HD  19826 ;HR  953 ;",0
50.91246,4.882105,373.1343,6.37,star G5III,"HIP 15807 ;HD  21018 ;HR  1023 ;",0
52.580805,71.863897,262.4672,6.37,star M2III,"HIP 16319 ;HD  21179 ;HR  1032 ;",0
53.421825,57.868725,66.9344,6.37,star F7V,"HIP 16602 ;HD  21794 ;HR  1071 ;",0
59.115255,-13.597531,100000,6.37,star M1III,"HIP 18428 ;HD  24834 ;",0
61.839165,-64.222291,23.6295,6.37,star G3V,"HIP 19233 ;HD  26491 ;HR  1294 ;GL  Gl 162.1 ;",0
66.50562,4.373451,217.8649,6.37,star K0,"HIP 20698 ;HD  28086 ;",0
68.020035,5.410035,43.4972,6.37,star F5V,"HIP 21152 ;HD  28736 ;HR  1436 ;",0
68.658915,-24.0405,113.1222,6.37,star K1III,"HIP 21324 ;HD  29163 ;",0
77.435505,64.91949,39.8248,6.37,star F3V:,"HIP 24017 ;HD  32715 ;HR  1647 ;",0
79.82265,-18.519919,263.1579,6.37,star B5IV/V,"HIP 24825 ;HD  34798 ;HR  1753 ;",0
89.143485,-23.21531,137.1742,6.37,star K0III,"HIP 28118 ;HD  40235 ;HR  2090 ;",0
92.757375,18.130465,338.9831,6.37,star K1II,"HIP 29326 ;HD  42351 ;HR  2184 ;",0
93.43875,-23.861938,16.7224,6.37,star G5V,"HIP 29568 ;HD  43162 ;HR  2225 ;GL  NN 3389 ;",0
93.97488,1.169078,96.2464,6.37,star F5IV:,"HIP 29746 ;HD  43358 ;HR  2236 ;",0
96.182895,-28.780112,21.8818,6.37,star G2V,"HIP 30503 ;HD  45184 ;HR  2318 ;GL  NN 3394 ;",0
101.05218,36.109258,281.6901,6.37,star A2V,"HIP 32268 ;HD  48272 ;HR  2471 ;",0
102.91407,3.041991,105.042,6.37,star A2Vs,"HIP 32931 ;HD  50062 ;HR  2543 ;",0
106.28745,47.775044,413.2231,6.37,star B9IIIn,"HIP 34168 ;HD  52860 ;HR  2645 ;",0
113.98326,43.030959,140.647,6.37,star F0,"HIP 36965 ;HD  60335 ;HR  2898 ;",0
114.559875,24.360441,42.6076,6.37,star F0,"HIP 37165 ;HD  61035 ;HR  2926 ;",0
116.182785,-66.071933,194.1748,6.37,star G6/G8III,"HIP 37773 ;HD  63513 ;HR  3036 ;",0
117.92037,-12.819405,75.4717,6.37,star F3IV,"HIP 38372 ;HD  64077 ;HR  3063 ;BF  8    Pup ;",0
119.8065,-49.973772,100000,6.37,star B2IV-V,"HIP 39038 ;HD  66006 ;HR  3143 ;",0
122.181585,-20.363173,581.3953,6.37,star A3III,"HIP 39876 ;HD  67751 ;HR  3190 ;",0
130.99908,4.334558,303.9514,6.37,star B9.5III-IV,"HIP 42854 ;HD  74393 ;HR  3458 ;",0
136.531755,-64.499849,165.8375,6.37,star K3III,"HIP 44665 ;HD  78632 ;HR  3632 ;",0
137.802975,80.828909,75.5287,6.37,star F2,"HIP 45097 ;HD  77246 ;",0
145.083615,-10.769185,225.7336,6.37,star A2V,"HIP 47454 ;HD  83731 ;HR  3848 ;",0
157.15218,45.212211,369.0037,6.37,star K0,"HIP 51290 ;HD  90602 ;HR  4103 ;",0
163.05705,1.024973,273.9726,6.37,star A3V,"HIP 53141 ;HD  94180 ;HR  4244 ;",0
177.73059,12.279037,51.5996,6.37,star A5m,"HIP 57779 ;HD  102910 ;HR  4543 ;",0
181.49922,-3.131591,178.2531,6.37,star G8III:,"HIP 59010 ;HD  105089 ;HR  4613 ;",0
187.519905,-13.393184,24.6488,6.37,star G1/G2V,"HIP 60994 ;HD  108799 ;HR  4758 ;GL  Gl 469.2A ;",0
198.857115,-69.679284,89.1266,6.37,star K2/K3III,"HIP 64682 ;HD  114912 ;HR  4994 ;",0
200.76084,-48.562791,649.3506,6.37,star B6IV,"HIP 65303 ;HD  116226 ;HR  5039 ;",0
203.5911,38.789265,69.8324,6.37,star F0IV,"HIP 66223 ;HD  118156 ;HR  5108 ;",0
219.85221,-49.055319,55.1876,6.37,star F3IV,"HIP 71658 ;HD  128617 ;HR  5458 ;",0
257.52615,-61.675456,380.2281,6.37,star B8II/III,"HIP 83984 ;HD  154555 ;HR  6356 ;",0
260.380155,28.758101,158.9825,6.37,star G0III,"HIP 84934 ;HD  157358 ;HR  6466 ;",0
262.00974,-8.208374,97.371,6.37,star F5IV,"HIP 85474 ;HD  158170 ;HR  6504 ;",0
264.08925,27.566639,236.4066,6.37,star M1II,"HIP 86153 ;HD  159968 ;",0
265.272855,24.513254,161.8123,6.37,star K1III+...,"HIP 86537 ;HD  160835 ;HR  6592 ;",0
268.003755,46.643574,108.2251,6.37,star K0III,"HIP 87434 ;HD  163075 ;HR  6674 ;",0
271.361505,-81.486568,251.8892,6.37,star K3/K4III,"HIP 88599 ;HD  162337 ;HR  6646 ;",0
276.48012,14.966232,117.9245,6.37,star B9V,"HIP 90337 ;HD  169820 ;HR  6906 ;",0
282.68979,10.976392,386.1004,6.37,star K5III+...,"HIP 92475 ;HD  174569 ;HR  7099 ;",0
284.86158,-18.566433,334.4482,6.37,star G5/G6II,"HIP 93234 ;HD  176123 ;HR  7164 ;",0
285.77916,-19.103024,80.2568,6.37,star F5V,"HIP 93543 ;HD  176903 ;HR  7205 ;",0
290.891685,33.221966,15.7604,6.37,star G8V,"HIP 95319 ;HD  182488 ;HR  7368 ;GL  Gl 758 ;",0
292.339005,-7.044086,275.4821,6.37,star F5-G1I-II,"HIP 95820 ;HD  183344 ;HR  7402 ;",0
292.80648,55.731836,363.6364,6.37,star K2II-IIIcomp,"HIP 96003 ;HD  184398 ;HR  7428 ;",0
293.85471,2.913605,39.984,6.37,star F6IV,"HIP 96351 ;HD  184663 ;HR  7438 ;",0
294.065355,14.39107,119.0476,6.37,star K0II-III,"HIP 96428 ;HD  184944 ;HR  7449 ;",0
294.85557,16.571121,100000,6.37,star M0Iab-Ib SB,"HIP 96688 ;HD  185622 ;HR  7475 ;",0
294.96729,-66.685505,103.3058,6.37,star A0Vn,"HIP 96734 ;HD  184586 ;HR  7435 ;",0
295.794855,38.671713,387.5969,6.37,star K0,"HIP 97029 ;HD  186506 ;",0
301.360605,15.500412,126.2626,6.37,star M2  comp,"HIP 98954 ;HD  190658 ;HR  7680 ;",0
307.99254,25.804977,87.0322,6.37,star Am,"HIP 101300 ;HD  195692 ;HR  7849 ;",0
315.858615,50.351914,111.8568,6.37,star K0,"HIP 103929 ;HD  200740 ;HR  8072 ;",0
327.905205,65.75271,87.5657,6.37,star Am+...,"HIP 107893 ;HD  208132 ;HR  8361 ;",0
332.17767,-33.125691,78.0031,6.37,star A2III/IV,"HIP 109306 ;HD  210111 ;HR  8437 ;",0
338.96661,56.070574,111.7318,6.37,star A3V,"HIP 111543 ;HD  214279 ;HR  8607 ;",0
341.393715,30.442557,59.988,6.37,star K1III-IV,"HIP 112368 ;HD  215549 ;",0
343.52352,-19.175149,130.8901,6.37,star K5III,"HIP 113080 ;HD  216553 ;",0
345.688125,44.05875,325.7329,6.37,star B2V,"HIP 113802 ;HD  217811 ;HR  8768 ;",0
